zone_id,hour,time_sin,time_cos,is_weekend,zone_x,zone_y,base_demand,zone_scale,prev_observed_demand,expected_lambda,observed_demand,target_demand
5,2.0,0.49999999999999994,0.8660254037844387,0.0,3.0,0.0,8.476533889770508,-0.31147775053977966,1.2981188297271729,2.163038730621338,4.593827724456787,4.0
6,2.0,0.49999999999999994,0.8660254037844387,0.0,-3.0,3.0,6.639814853668213,-0.18306684494018555,2.0436208248138428,2.0103447437286377,0.9014232158660889,1.0
7,2.0,0.49999999999999994,0.8660254037844387,0.0,0.0,3.0,7.376979351043701,-0.13606475293636322,3.70245361328125,2.3620429039001465,2.3553810119628906,3.0
8,2.0,0.49999999999999994,0.8660254037844387,0.0,3.0,3.0,6.261749744415283,-0.07907503843307495,1.1973817348480225,2.137213945388794,4.523825168609619,4.0
0,3.0,0.7071067811865475,0.7071067811865476,0.0,-3.0,-3.0,6.821770191192627,-0.3163553774356842,1.0966057777404785,1.931867003440857,0.37419936060905457,1.0
1,3.0,0.7071067811865475,0.7071067811865476,0.0,0.0,-3.0,4.618720054626465,-0.1558186113834381,1.648682713508606,1.615128755569458,2.161050319671631,2.0
2,3.0,0.7071067811865475,0.7071067811865476,0.0,3.0,-3.0,3.2458410263061523,0.010331494733691216,1.195268154144287,1.3584413528442383,1.2152031660079956,1.0
3,3.0,0.7071067811865475,0.7071067811865476,0.0,-3.0,0.0,3.099165916442871,-0.581257700920105,0.1590878665447235,0.5375778675079346,1.7934744358062744,1.0
4,3.0,0.7071067811865475,0.7071067811865476,0.0,0.0,0.0,7.879621505737305,-0.0546979159116745,6.301609516143799,3.085500955581665,2.9916512966156006,3.0
5,3.0,0.7071067811865475,0.7071067811865476,0.0,3.0,0.0,8.476533889770508,-0.31147775053977966,4.593827724456787,2.4176084995269775,3.6251039505004883,3.0
6,3.0,0.7071067811865475,0.7071067811865476,0.0,-3.0,3.0,6.639814853668213,-0.18306684494018555,0.9014232158660889,2.246943712234497,1.8413589000701904,1.0
7,3.0,0.7071067811865475,0.7071067811865476,0.0,0.0,3.0,7.376979351043701,-0.13606475293636322,2.3553810119628906,2.640033721923828,2.6900994777679443,2.0
8,3.0,0.7071067811865475,0.7071067811865476,0.0,3.0,3.0,6.261749744415283,-0.07907503843307495,4.523825168609619,2.388744354248047,1.580817699432373,3.0
0,4.0,0.8660254037844386,0.5000000000000001,0.0,-3.0,-3.0,6.821770191192627,-0.3163553774356842,0.37419936060905457,2.391392707824707,2.0286035537719727,2.0
1,4.0,0.8660254037844386,0.5000000000000001,0.0,0.0,-3.0,4.618720054626465,-0.1558186113834381,2.161050319671631,1.9993131160736084,1.5499929189682007,1.0
2,4.0,0.8660254037844386,0.5000000000000001,0.0,3.0,-3.0,3.2458410263061523,0.010331494733691216,1.2152031660079956,1.6815683841705322,3.2225680351257324,3.0
3,4.0,0.8660254037844386,0.5000000000000001,0.0,-3.0,0.0,3.099165916442871,-0.581257700920105,1.7934744358062744,0.6654494404792786,0.36791345477104187,0.0
4,4.0,0.8660254037844386,0.5000000000000001,0.0,0.0,0.0,7.879621505737305,-0.0546979159116745,2.9916512966156006,3.819437026977539,1.908684253692627,2.0
5,4.0,0.8660254037844386,0.5000000000000001,0.0,3.0,0.0,8.476533889770508,-0.31147775053977966,3.6251039505004883,2.992675542831421,3.1156673431396484,4.0
6,4.0,0.8660254037844386,0.5000000000000001,0.0,-3.0,3.0,6.639814853668213,-0.18306684494018555,1.8413589000701904,2.7814154624938965,4.617312431335449,4.0
7,4.0,0.8660254037844386,0.5000000000000001,0.0,0.0,3.0,7.376979351043701,-0.13606475293636322,2.6900994777679443,3.268008232116699,2.839024305343628,4.0
8,4.0,0.8660254037844386,0.5000000000000001,0.0,3.0,3.0,6.261749744415283,-0.07907503843307495,1.580817699432373,2.9569456577301025,2.8560380935668945,3.0
0,5.0,0.9659258262890683,0.25881904510252074,0.0,-3.0,-3.0,6.821770191192627,-0.3163553774356842,2.0286035537719727,3.196728229522705,2.4794299602508545,3.0
1,5.0,0.9659258262890683,0.25881904510252074,0.0,0.0,-3.0,4.618720054626465,-0.1558186113834381,1.5499929189682007,2.672610282897949,4.8396220207214355,3.0
2,5.0,0.9659258262890683,0.25881904510252074,0.0,3.0,-3.0,3.2458410263061523,0.010331494733691216,3.2225680351257324,2.2478606700897217,1.9535930156707764,2.0
3,5.0,0.9659258262890683,0.25881904510252074,0.0,-3.0,0.0,3.099165916442871,-0.581257700920105,0.36791345477104187,0.8895490169525146,0.7900035977363586,2.0
4,5.0,0.9659258262890683,0.25881904510252074,0.0,0.0,0.0,7.879621505737305,-0.0546979159116745,1.908684253692627,5.105687141418457,5.61083984375,6.0
5,5.0,0.9659258262890683,0.25881904510252074,0.0,3.0,0.0,8.476533889770508,-0.31147775053977966,3.1156673431396484,4.00050163269043,4.406823635101318,4.0
6,5.0,0.9659258262890683,0.25881904510252074,0.0,-3.0,3.0,6.639814853668213,-0.18306684494018555,4.617312431335449,3.718096971511841,2.6999950408935547,3.0
7,5.0,0.9659258262890683,0.25881904510252074,0.0,0.0,3.0,7.376979351043701,-0.13606475293636322,2.839024305343628,4.368556499481201,4.816267490386963,4.0
8,5.0,0.9659258262890683,0.25881904510252074,0.0,3.0,3.0,6.261749744415283,-0.07907503843307495,2.8560380935668945,3.9527392387390137,4.601438999176025,4.0
0,6.0,1.0,6.123233995736766e-17,0.0,-3.0,-3.0,6.821770191192627,-0.3163553774356842,2.4794299602508545,4.254606246948242,3.357673406600952,4.0
1,6.0,1.0,6.123233995736766e-17,0.0,0.0,-3.0,4.618720054626465,-0.1558186113834381,4.8396220207214355,3.557044506072998,5.3983893394470215,6.0
2,6.0,1.0,6.123233995736766e-17,0.0,3.0,-3.0,3.2458410263061523,0.010331494733691216,1.9535930156707764,2.991734504699707,3.615842580795288,4.0
3,6.0,1.0,6.123233995736766e-17,0.0,-3.0,0.0,3.099165916442871,-0.581257700920105,0.7900035977363586,1.1839232444763184,2.4393811225891113,2.0
4,6.0,1.0,6.123233995736766e-17,0.0,0.0,0.0,7.879621505737305,-0.0546979159116745,5.61083984375,6.7952880859375,10.29768180847168,11.0
5,6.0,1.0,6.123233995736766e-17,0.0,3.0,0.0,8.476533889770508,-0.31147775053977966,4.406823635101318,5.324368953704834,3.1394312381744385,4.0
6,6.0,1.0,6.123233995736766e-17,0.0,-3.0,3.0,6.639814853668213,-0.18306684494018555,2.6999950408935547,4.948509216308594,0.38391125202178955,0.0
7,6.0,1.0,6.123233995736766e-17,0.0,0.0,3.0,7.376979351043701,-0.13606475293636322,4.816267490386963,5.81422233581543,13.452621459960938,13.0
8,6.0,1.0,6.123233995736766e-17,0.0,3.0,3.0,6.261749744415283,-0.07907503843307495,4.601438999176025,5.260800361633301,5.424639701843262,6.0
0,7.0,0.9659258262890683,-0.25881904510252063,0.0,-3.0,-3.0,6.821770191192627,-0.3163553774356842,3.357673406600952,5.207345962524414,7.216067314147949,6.0
1,7.0,0.9659258262890683,-0.25881904510252063,0.0,0.0,-3.0,4.618720054626465,-0.1558186113834381,5.3983893394470215,4.353578090667725,5.762994289398193,6.0
2,7.0,0.9659258262890683,-0.25881904510252063,0.0,3.0,-3.0,3.2458410263061523,0.010331494733691216,3.615842580795288,3.661677122116089,2.4723241329193115,3.0
3,7.0,0.9659258262890683,-0.25881904510252063,0.0,-3.0,0.0,3.099165916442871,-0.581257700920105,2.4393811225891113,1.4490406513214111,0.8848935961723328,0.0
4,7.0,0.9659258262890683,-0.25881904510252063,0.0,0.0,0.0,7.879621505737305,-0.0546979159116745,10.29768180847168,8.316965103149414,8.970146179199219,9.0
5,7.0,0.9659258262890683,-0.25881904510252063,0.0,3.0,0.0,8.476533889770508,-0.31147775053977966,3.1394312381744385,6.516661643981934,3.7795584201812744,4.0
6,7.0,0.9659258262890683,-0.25881904510252063,0.0,-3.0,3.0,6.639814853668213,-0.18306684494018555,0.38391125202178955,6.056634902954102,6.1312713623046875,6.0
7,7.0,0.9659258262890683,-0.25881904510252063,0.0,0.0,3.0,7.376979351043701,-0.13606475293636322,13.452621459960938,7.116208553314209,9.506933212280273,9.0
8,7.0,0.9659258262890683,-0.25881904510252063,0.0,3.0,3.0,6.261749744415283,-0.07907503843307495,5.424639701843262,6.4388580322265625,7.596001625061035,7.0
0,8.0,0.8660254037844387,-0.49999999999999983,0.0,-3.0,-3.0,6.821770191192627,-0.3163553774356842,7.216067314147949,5.596567630767822,4.437528133392334,5.0
1,8.0,0.8660254037844387,-0.49999999999999983,0.0,0.0,-3.0,4.618720054626465,-0.1558186113834381,5.762994289398193,4.678985118865967,5.170734882354736,4.0
2,8.0,0.8660254037844387,-0.49999999999999983,0.0,3.0,-3.0,3.2458410263061523,0.010331494733691216,2.4723241329193115,3.935368299484253,0.46208426356315613,1.0
3,8.0,0.8660254037844387,-0.49999999999999983,0.0,-3.0,0.0,3.099165916442871,-0.581257700920105,0.8848935961723328,1.5573488473892212,0.5726533532142639,0.0
4,8.0,0.8660254037844387,-0.49999999999999983,0.0,0.0,0.0,7.879621505737305,-0.0546979159116745,8.970146179199219,8.938614845275879,15.326677322387695,15.0
5,8.0,0.8660254037844387,-0.49999999999999983,0.0,3.0,0.0,8.476533889770508,-0.31147775053977966,3.7795584201812744,7.003747463226318,4.907565593719482,5.0
6,8.0,0.8660254037844387,-0.49999999999999983,0.0,-3.0,3.0,6.639814853668213,-0.18306684494018555,6.1312713623046875,6.509336471557617,14.648320198059082,14.0
7,8.0,0.8660254037844387,-0.49999999999999983,0.0,0.0,3.0,7.376979351043701,-0.13606475293636322,9.506933212280273,7.648107528686523,8.100120544433594,9.0
8,8.0,0.8660254037844387,-0.49999999999999983,0.0,3.0,3.0,6.261749744415283,-0.07907503843307495,7.596001625061035,6.92012882232666,9.814542770385742,9.0
0,9.0,0.7071067811865476,-0.7071067811865475,0.0,-3.0,-3.0,6.821770191192627,-0.3163553774356842,4.437528133392334,5.208518028259277,4.866990566253662,6.0
1,9.0,0.7071067811865476,-0.7071067811865475,0.0,0.0,-3.0,4.618720054626465,-0.1558186113834381,5.170734882354736,4.354557991027832,5.871873378753662,6.0
2,9.0,0.7071067811865476,-0.7071067811865475,0.0,3.0,-3.0,3.2458410263061523,0.010331494733691216,0.46208426356315613,3.662501573562622,4.3990397453308105,4.0
3,9.0,0.7071067811865476,-0.7071067811865475,0.0,-3.0,0.0,3.099165916442871,-0.581257700920105,0.5726533532142639,1.4493669271469116,0.0,0.0
4,9.0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0.0,7.879621505737305,-0.0546979159116745,15.326677322387695,8.31883716583252,6.216752052307129,6.0
5,9.0,0.7071067811865476,-0.7071067811865475,0.0,3.0,0.0,8.476533889770508,-0.31147775053977966,4.907565593719482,6.518128395080566,8.775735855102539,8.0
6,9.0,0.7071067811865476,-0.7071067811865475,0.0,-3.0,3.0,6.639814853668213,-0.18306684494018555,14.648320198059082,6.057998180389404,8.272202491760254,8.0
7,9.0,0.7071067811865476,-0.7071067811865475,0.0,0.0,3.0,7.376979351043701,-0.13606475293636322,8.100120544433594,7.117810249328613,8.9859037399292,10.0
8,9.0,0.7071067811865476,-0.7071067811865475,0.0,3.0,3.0,6.261749744415283,-0.07907503843307495,9.814542770385742,6.4403076171875,1.5630829334259033,2.0
0,10.0,0.49999999999999994,-0.8660254037844387,0.0,-3.0,-3.0,6.821770191192627,-0.3163553774356842,4.866990566253662,4.261503219604492,4.214773178100586,4.0
1,10.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,-3.0,4.618720054626465,-0.1558186113834381,5.871873378753662,3.5628104209899902,2.248919725418091,2.0
2,10.0,0.49999999999999994,-0.8660254037844387,0.0,3.0,-3.0,3.2458410263061523,0.010331494733691216,4.3990397453308105,2.996583938598633,3.2501344680786133,4.0
3,10.0,0.49999999999999994,-0.8660254037844387,0.0,-3.0,0.0,3.099165916442871,-0.581257700920105,0.0,1.1858423948287964,4.105323314666748,4.0
4,10.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0.0,7.879621505737305,-0.0546979159116745,6.216752052307129,6.806303024291992,4.8077826499938965,5.0
5,10.0,0.49999999999999994,-0.8660254037844387,0.0,3.0,0.0,8.476533889770508,-0.31147775053977966,8.775735855102539,5.3329997062683105,4.857547283172607,6.0
6,10.0,0.49999999999999994,-0.8660254037844387,0.0,-3.0,3.0,6.639814853668213,-0.18306684494018555,8.272202491760254,4.956530570983887,6.57504415512085,6.0
7,10.0,0.49999999999999994,-0.8660254037844387,0.0,0.0,3.0,7.376979351043701,-0.13606475293636322,8.9859037399292,5.8236470222473145,7.78288459777832,8.0
8,10.0,0.49999999999999994,-0.8660254037844387,0.0,3.0,3.0,6.261749744415283,-0.07907503843307495,1.5630829334259033,5.2693281173706055,1.4885659217834473,2.0
0,11.0,0.258819045102521,-0.9659258262890682,0.0,-3.0,-3.0,6.821770191192627,-0.3163553774356842,4.214773178100586,3.2292165756225586,4.088666915893555,5.0
1,11.0,0.258819045102521,-0.9659258262890682,0.0,0.0,-3.0,4.618720054626465,-0.1558186113834381,2.248919725418091,2.6997718811035156,3.0606462955474854,4.0
2,11.0,0.258819045102521,-0.9659258262890682,0.0,3.0,-3.0,3.2458410263061523,0.010331494733691216,3.2501344680786133,2.270705461502075,0.03062036633491516,0.0
3,11.0,0.258819045102521,-0.9659258262890682,0.0,-3.0,0.0,3.099165916442871,-0.581257700920105,4.105323314666748,0.8985894918441772,0.0,0.0
4,11.0,0.258819045102521,-0.9659258262890682,0.0,0.0,0.0,7.879621505737305,-0.0546979159116745,4.8077826499938965,5.157576084136963,8.181072235107422,9.0
5,11.0,0.258819045102521,-0.9659258262890682,0.0,3.0,0.0,8.476533889770508,-0.31147775053977966,4.857547283172607,4.041158676147461,0.0,0.0
6,11.0,0.258819045102521,-0.9659258262890682,0.0,-3.0,3.0,6.639814853668213,-0.18306684494018555,6.57504415512085,3.7558839321136475,6.366500377655029,5.0
7,11.0,0.258819045102521,-0.9659258262890682,0.0,0.0,3.0,7.376979351043701,-0.13606475293636322,7.78288459777832,4.412954330444336,1.1665241718292236,1.0
8,11.0,0.258819045102521,-0.9659258262890682,0.0,3.0,3.0,6.261749744415283,-0.07907503843307495,1.4885659217834473,3.992910861968994,3.4577512741088867,3.0
0,12.0,1.2246467991473532e-16,-1.0,0.0,-3.0,-3.0,6.821770191192627,-0.3163553774356842,4.088666915893555,2.5158371925354004,3.0397777557373047,2.0
1,12.0,1.2246467991473532e-16,-1.0,0.0,0.0,-3.0,4.618720054626465,-0.1558186113834381,3.0606462955474854,2.1033542156219482,1.0908538103103638,1.0
2,12.0,1.2246467991473532e-16,-1.0,0.0,3.0,-3.0,3.2458410263061523,0.010331494733691216,0.03062036633491516,1.7690746784210205,3.7377004623413086,3.0
3,12.0,1.2246467991473532e-16,-1.0,0.0,-3.0,0.0,3.099165916442871,-0.581257700920105,0.0,0.7000784277915955,0.961498498916626,1.0
4,12.0,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,7.879621505737305,-0.0546979159116745,8.181072235107422,4.018194675445557,2.6722986698150635,3.0
5,12.0,1.2246467991473532e-16,-1.0,0.0,3.0,0.0,8.476533889770508,-0.31147775053977966,0.0,3.148409843444824,3.1888926029205322,3.0
6,12.0,1.2246467991473532e-16,-1.0,0.0,-3.0,3.0,6.639814853668213,-0.18306684494018555,6.366500377655029,2.9261562824249268,3.636512279510498,4.0
7,12.0,1.2246467991473532e-16,-1.0,0.0,0.0,3.0,7.376979351043701,-0.13606475293636322,1.1665241718292236,3.438070297241211,2.6561224460601807,3.0
8,12.0,1.2246467991473532e-16,-1.0,0.0,3.0,3.0,6.261749744415283,-0.07907503843307495,3.4577512741088867,3.1108205318450928,2.6353557109832764,3.0
0,13.0,-0.2588190451025208,-0.9659258262890683,0.0,-3.0,-3.0,6.821770191192627,-0.3163553774356842,3.0397777557373047,2.319563627243042,0.39396142959594727,1.0
1,13.0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,-3.0,4.618720054626465,-0.1558186113834381,1.0908538103103638,1.9392606019973755,1.1988065242767334,1.0
2,13.0,-0.2588190451025208,-0.9659258262890683,0.0,3.0,-3.0,3.2458410263061523,0.010331494733691216,3.7377004623413086,1.6310598850250244,0.9096661806106567,1.0
3,13.0,-0.2588190451025208,-0.9659258262890683,0.0,-3.0,0.0,3.099165916442871,-0.581257700920105,0.961498498916626,0.6454616189002991,0.08422243595123291,0.0
4,13.0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0.0,7.879621505737305,-0.0546979159116745,2.6722986698150635,3.70471453666687,3.198669672012329,3.0
5,13.0,-0.2588190451025208,-0.9659258262890683,0.0,3.0,0.0,8.476533889770508,-0.31147775053977966,3.1888926029205322,2.9027860164642334,0.2679961919784546,1.0
6,13.0,-0.2588190451025208,-0.9659258262890683,0.0,-3.0,3.0,6.639814853668213,-0.18306684494018555,3.636512279510498,2.697871446609497,2.355517625808716,3.0
7,13.0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,3.0,7.376979351043701,-0.13606475293636322,2.6561224460601807,3.169848680496216,3.8395464420318604,3.0
8,13.0,-0.2588190451025208,-0.9659258262890683,0.0,3.0,3.0,6.261749744415283,-0.07907503843307495,2.6353557109832764,2.868129253387451,1.1759282350540161,1.0
0,14.0,-0.4999999999999998,-0.8660254037844388,0.0,-3.0,-3.0,6.821770191192627,-0.3163553774356842,0.39396142959594727,2.7108216285705566,4.55060338973999,4.0
1,14.0,-0.4999999999999998,-0.8660254037844388,0.0,0.0,-3.0,4.618720054626465,-0.1558186113834381,1.1988065242767334,2.2663702964782715,1.2644240856170654,1.0
2,14.0,-0.4999999999999998,-0.8660254037844388,0.0,3.0,-3.0,3.2458410263061523,0.010331494733691216,0.9096661806106567,1.9061830043792725,2.2055091857910156,2.0
3,14.0,-0.4999999999999998,-0.8660254037844388,0.0,-3.0,0.0,3.099165916442871,-0.581257700920105,0.08422243595123291,0.7543364763259888,0.28436824679374695,0.0
4,14.0,-0.4999999999999998,-0.8660254037844388,0.0,0.0,0.0,7.879621505737305,-0.0546979159116745,3.198669672012329,4.329616546630859,6.8396148681640625,7.0
5,14.0,-0.4999999999999998,-0.8660254037844388,0.0,3.0,0.0,8.476533889770508,-0.31147775053977966,0.2679961919784546,3.392420530319214,6.712996482849121,6.0
6,14.0,-0.4999999999999998,-0.8660254037844388,0.0,-3.0,3.0,6.639814853668213,-0.18306684494018555,2.355517625808716,3.1529417037963867,2.7908568382263184,3.0
7,14.0,-0.4999999999999998,-0.8660254037844388,0.0,0.0,3.0,7.376979351043701,-0.13606475293636322,3.8395464420318604,3.704530715942383,3.122588872909546,4.0
8,14.0,-0.4999999999999998,-0.8660254037844388,0.0,3.0,3.0,6.261749744415283,-0.07907503843307495,1.1759282350540161,3.3519179821014404,7.5098700523376465,7.0
0,15.0,-0.7071067811865471,-0.7071067811865479,0.0,-3.0,-3.0,6.821770191192627,-0.3163553774356842,4.55060338973999,3.6819636821746826,2.817120313644409,3.0
1,15.0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,-3.0,4.618720054626465,-0.1558186113834381,1.2644240856170654,3.078289270401001,5.005316734313965,5.0
2,15.0,-0.7071067811865471,-0.7071067811865479,0.0,3.0,-3.0,3.2458410263061523,0.010331494733691216,2.2055091857910156,2.5890660285949707,2.881632089614868,3.0
3,15.0,-0.7071067811865471,-0.7071067811865479,0.0,-3.0,0.0,3.099165916442871,-0.581257700920105,0.28436824679374695,1.0245747566223145,0.0,0.0
4,15.0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0.0,7.879621505737305,-0.0546979159116745,6.8396148681640625,5.880685806274414,7.318763256072998,7.0
5,15.0,-0.7071067811865471,-0.7071067811865479,0.0,3.0,0.0,8.476533889770508,-0.31147775053977966,6.712996482849121,4.607742786407471,5.443045616149902,5.0
6,15.0,-0.7071067811865471,-0.7071067811865479,0.0,-3.0,3.0,6.639814853668213,-0.18306684494018555,2.7908568382263184,4.282471656799316,1.2126234769821167,1.0
7,15.0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,3.0,7.376979351043701,-0.13606475293636322,3.122588872909546,5.031665325164795,0.5836530327796936,2.0
8,15.0,-0.7071067811865471,-0.7071067811865479,0.0,3.0,3.0,6.261749744415283,-0.07907503843307495,7.5098700523376465,4.552730560302734,2.6047983169555664,2.0
0,16.0,-0.8660254037844384,-0.5000000000000004,0.0,-3.0,-3.0,6.821770191192627,-0.3163553774356842,2.817120313644409,5.031206130981445,6.666685581207275,7.0
1,16.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,-3.0,4.618720054626465,-0.1558186113834381,5.005316734313965,4.20631742477417,4.112454891204834,4.0
2,16.0,-0.8660254037844384,-0.5000000000000004,0.0,3.0,-3.0,3.2458410263061523,0.010331494733691216,2.881632089614868,3.537820339202881,4.525369167327881,4.0
3,16.0,-0.8660254037844384,-0.5000000000000004,0.0,-3.0,0.0,3.099165916442871,-0.581257700920105,0.0,1.400026559829712,1.458634614944458,2.0
4,16.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0.0,7.879621505737305,-0.0546979159116745,7.318763256072998,8.035642623901367,11.000533103942871,11.0
5,16.0,-0.8660254037844384,-0.5000000000000004,0.0,3.0,0.0,8.476533889770508,-0.31147775053977966,5.443045616149902,6.296234130859375,5.955557346343994,6.0
6,16.0,-0.8660254037844384,-0.5000000000000004,0.0,-3.0,3.0,6.639814853668213,-0.18306684494018555,1.2126234769821167,5.8517680168151855,3.281012773513794,3.0
7,16.0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,3.0,7.376979351043701,-0.13606475293636322,0.5836530327796936,6.8755011558532715,6.961684703826904,7.0
8,16.0,-0.8660254037844384,-0.5000000000000004,0.0,3.0,3.0,6.261749744415283,-0.07907503843307495,2.6047983169555664,6.221062660217285,4.990601062774658,5.0
0,17.0,-0.9659258262890683,-0.25881904510252063,0.0,-3.0,-3.0,6.821770191192627,-0.3163553774356842,6.666685581207275,6.259730339050293,8.671366691589355,8.0
1,17.0,-0.9659258262890683,-0.25881904510252063,0.0,0.0,-3.0,4.618720054626465,-0.1558186113834381,4.112454891204834,5.233419418334961,4.45675802230835,4.0
2,17.0,-0.9659258262890683,-0.25881904510252063,0.0,3.0,-3.0,3.2458410263061523,0.010331494733691216,4.525369167327881,4.401688098907471,8.053874969482422,9.0
3,17.0,-0.9659258262890683,-0.25881904510252063,0.0,-3.0,0.0,3.099165916442871,-0.581257700920105,1.458634614944458,1.7418862581253052,1.7165395021438599,2.0
4,17.0,-0.9659258262890683,-0.25881904510252063,0.0,0.0,0.0,7.879621505737305,-0.0546979159116745,11.000533103942871,9.99779224395752,11.169243812561035,11.0
5,17.0,-0.9659258262890683,-0.25881904510252063,0.0,3.0,0.0,8.476533889770508,-0.31147775053977966,5.955557346343994,7.833653926849365,13.655000686645508,14.0
6,17.0,-0.9659258262890683,-0.25881904510252063,0.0,-3.0,3.0,6.639814853668213,-0.18306684494018555,3.281012773513794,7.280657768249512,4.87023401260376,5.0
7,17.0,-0.9659258262890683,-0.25881904510252063,0.0,0.0,3.0,7.376979351043701,-0.13606475293636322,6.961684703826904,8.554367065429688,1.4798709154129028,1.0
8,17.0,-0.9659258262890683,-0.25881904510252063,0.0,3.0,3.0,6.261749744415283,-0.07907503843307495,4.990601062774658,7.740126609802246,8.190069198608398,8.0
0,18.0,-1.0,-1.8369701987210297e-16,0.0,-3.0,-3.0,6.821770191192627,-0.3163553774356842,8.671366691589355,6.76244592666626,6.439067363739014,6.0
1,18.0,-1.0,-1.8369701987210297e-16,0.0,0.0,-3.0,4.618720054626465,-0.1558186113834381,4.45675802230835,5.653712749481201,3.157402753829956,4.0
2,18.0,-1.0,-1.8369701987210297e-16,0.0,3.0,-3.0,3.2458410263061523,0.010331494733691216,8.053874969482422,4.755185604095459,3.4058330059051514,5.0
3,18.0,-1.0,-1.8369701987210297e-16,0.0,-3.0,0.0,3.099165916442871,-0.581257700920105,1.7165395021438599,1.881776213645935,4.943322658538818,5.0
