zone_id,hour,time_sin,time_cos,is_weekend,zone_x,zone_y,base_demand,zone_scale,prev_observed_demand,expected_lambda,observed_demand,target_demand
2,5.0,0.9659258262890683,0.25881904510252074,0.0,2.4013302326202393,6.988427639007568,7.15219259262085,-0.027925487607717514,1.4600434303283691,4.7655930519104,4.077898979187012,5.0
3,5.0,0.9659258262890683,0.25881904510252074,0.0,0.042122434824705124,6.569827556610107,4.203640460968018,0.02761603519320488,3.0984315872192383,2.9609744548797607,4.7494893074035645,4.0
4,5.0,0.9659258262890683,0.25881904510252074,0.0,6.376555442810059,3.7434797286987305,5.217217922210693,0.015945443883538246,2.3468539714813232,3.633185625076294,2.8650243282318115,2.0
5,5.0,0.9659258262890683,0.25881904510252074,0.0,2.4242594242095947,2.227404832839966,3.0224053859710693,-0.3062639534473419,0.0,1.4372265338897705,1.9605170488357544,2.0
0,6.0,1.0,6.123233995736766e-17,0.0,5.000763893127441,7.17771053314209,3.0707640647888184,0.22109746932983398,3.4673945903778076,3.4208076000213623,6.2728705406188965,6.0
1,6.0,1.0,6.123233995736766e-17,0.0,6.2054853439331055,1.8016575574874878,4.154412746429443,-0.14590011537075043,4.07857084274292,3.237055778503418,1.6764216423034668,2.0
2,6.0,1.0,6.123233995736766e-17,0.0,2.4013302326202393,6.988427639007568,7.15219259262085,-0.027925487607717514,4.077898979187012,6.342648506164551,9.914258003234863,10.0
3,6.0,1.0,6.123233995736766e-17,0.0,0.042122434824705124,6.569827556610107,4.203640460968018,0.02761603519320488,4.7494893074035645,3.94083571434021,0.3350435197353363,1.0
4,6.0,1.0,6.123233995736766e-17,0.0,6.376555442810059,3.7434797286987305,5.217217922210693,0.015945443883538246,2.8650243282318115,4.835498332977295,6.270338535308838,7.0
5,6.0,1.0,6.123233995736766e-17,0.0,2.4242594242095947,2.227404832839966,3.0224053859710693,-0.3062639534473419,1.9605170488357544,1.9128410816192627,4.801319122314453,4.0
0,7.0,0.9659258262890683,-0.25881904510252063,0.0,5.000763893127441,7.17771053314209,3.0707640647888184,0.22109746932983398,6.2728705406188965,4.186833381652832,3.9867970943450928,5.0
1,7.0,0.9659258262890683,-0.25881904510252063,0.0,6.2054853439331055,1.8016575574874878,4.154412746429443,-0.14590011537075043,1.6764216423034668,3.9619338512420654,1.4901334047317505,1.0
2,7.0,0.9659258262890683,-0.25881904510252063,0.0,2.4013302326202393,6.988427639007568,7.15219259262085,-0.027925487607717514,9.914258003234863,7.762965679168701,3.3909926414489746,4.0
3,7.0,0.9659258262890683,-0.25881904510252063,0.0,0.042122434824705124,6.569827556610107,4.203640460968018,0.02761603519320488,0.3350435197353363,4.823312282562256,2.9925568103790283,3.0
4,7.0,0.9659258262890683,-0.25881904510252063,0.0,6.376555442810059,3.7434797286987305,5.217217922210693,0.015945443883538246,6.270338535308838,5.918317794799805,8.503836631774902,8.0
5,7.0,0.9659258262890683,-0.25881904510252063,0.0,2.4242594242095947,2.227404832839966,3.0224053859710693,-0.3062639534473419,4.801319122314453,2.341186046600342,2.0137217044830322,3.0
0,8.0,0.8660254037844387,-0.49999999999999983,0.0,5.000763893127441,7.17771053314209,3.0707640647888184,0.22109746932983398,3.9867970943450928,4.499777317047119,6.800136089324951,6.0
1,8.0,0.8660254037844387,-0.49999999999999983,0.0,6.2054853439331055,1.8016575574874878,4.154412746429443,-0.14590011537075043,1.4901334047317505,4.258067607879639,5.0282721519470215,5.0
2,8.0,0.8660254037844387,-0.49999999999999983,0.0,2.4013302326202393,6.988427639007568,7.15219259262085,-0.027925487607717514,3.3909926414489746,8.343206405639648,7.296472549438477,8.0
3,8.0,0.8660254037844387,-0.49999999999999983,0.0,0.042122434824705124,6.569827556610107,4.203640460968018,0.02761603519320488,2.9925568103790283,5.183829307556152,5.435580253601074,6.0
4,8.0,0.8660254037844387,-0.49999999999999983,0.0,6.376555442810059,3.7434797286987305,5.217217922210693,0.015945443883538246,8.503836631774902,6.360681056976318,7.678368091583252,7.0
5,8.0,0.8660254037844387,-0.49999999999999983,0.0,2.4242594242095947,2.227404832839966,3.0224053859710693,-0.3062639534473419,2.0137217044830322,2.5161774158477783,2.094575881958008,2.0
0,9.0,0.7071067811865476,-0.7071067811865475,0.0,5.000763893127441,7.17771053314209,3.0707640647888184,0.22109746932983398,6.800136089324951,4.1877760887146,2.129293441772461,2.0
1,9.0,0.7071067811865476,-0.7071067811865475,0.0,6.2054853439331055,1.8016575574874878,4.154412746429443,-0.14590011537075043,5.0282721519470215,3.9628255367279053,2.8487961292266846,3.0
2,9.0,0.7071067811865476,-0.7071067811865475,0.0,2.4013302326202393,6.988427639007568,7.15219259262085,-0.027925487607717514,7.296472549438477,7.764712810516357,10.877840042114258,11.0
3,9.0,0.7071067811865476,-0.7071067811865475,0.0,0.042122434824705124,6.569827556610107,4.203640460968018,0.02761603519320488,5.435580253601074,4.824397563934326,4.0325822830200195,4.0
4,9.0,0.7071067811865476,-0.7071067811865475,0.0,6.376555442810059,3.7434797286987305,5.217217922210693,0.015945443883538246,7.678368091583252,5.919650077819824,5.907097816467285,5.0
5,9.0,0.7071067811865476,-0.7071067811865475,0.0,2.4242594242095947,2.227404832839966,3.0224053859710693,-0.3062639534473419,2.094575881958008,2.3417129516601562,7.3334126472473145,7.0
0,10.0,0.49999999999999994,-0.8660254037844387,0.0,5.000763893127441,7.17771053314209,3.0707640647888184,0.22109746932983398,2.129293441772461,3.4263527393341064,1.373040795326233,2.0
1,10.0,0.49999999999999994,-0.8660254037844387,0.0,6.2054853439331055,1.8016575574874878,4.154412746429443,-0.14590011537075043,2.8487961292266846,3.242302894592285,5.191452980041504,5.0
2,10.0,0.49999999999999994,-0.8660254037844387,0.0,2.4013302326202393,6.988427639007568,7.15219259262085,-0.027925487607717514,10.877840042114258,6.352929592132568,9.251813888549805,10.0
3,10.0,0.49999999999999994,-0.8660254037844387,0.0,0.042122434824705124,6.569827556610107,4.203640460968018,0.02761603519320488,4.0325822830200195,3.947223663330078,1.335841417312622,2.0
4,10.0,0.49999999999999994,-0.8660254037844387,0.0,6.376555442810059,3.7434797286987305,5.217217922210693,0.015945443883538246,5.907097816467285,4.843336582183838,4.767800331115723,4.0
5,10.0,0.49999999999999994,-0.8660254037844387,0.0,2.4242594242095947,2.227404832839966,3.0224053859710693,-0.3062639534473419,7.3334126472473145,1.9159417152404785,2.456728219985962,3.0
0,11.0,0.258819045102521,-0.9659258262890682,0.0,5.000763893127441,7.17771053314209,3.0707640647888184,0.22109746932983398,1.373040795326233,2.5963692665100098,0.0,0.0
1,11.0,0.258819045102521,-0.9659258262890682,0.0,6.2054853439331055,1.8016575574874878,4.154412746429443,-0.14590011537075043,5.191452980041504,2.4569027423858643,3.975895643234253,4.0
2,11.0,0.258819045102521,-0.9659258262890682,0.0,2.4013302326202393,6.988427639007568,7.15219259262085,-0.027925487607717514,9.251813888549805,4.81402587890625,2.123955488204956,2.0
3,11.0,0.258819045102521,-0.9659258262890682,0.0,0.042122434824705124,6.569827556610107,4.203640460968018,0.02761603519320488,1.335841417312622,2.9910669326782227,1.9496182203292847,2.0
4,11.0,0.258819045102521,-0.9659258262890682,0.0,6.376555442810059,3.7434797286987305,5.217217922210693,0.015945443883538246,4.767800331115723,3.670109748840332,4.302112579345703,4.0
5,11.0,0.258819045102521,-0.9659258262890682,0.0,2.4242594242095947,2.227404832839966,3.0224053859710693,-0.3062639534473419,2.456728219985962,1.4518330097198486,2.122525453567505,1.0
0,12.0,1.2246467991473532e-16,-1.0,0.0,5.000763893127441,7.17771053314209,3.0707640647888184,0.22109746932983398,0.0,2.022794723510742,0.29766908288002014,1.0
1,12.0,1.2246467991473532e-16,-1.0,0.0,6.2054853439331055,1.8016575574874878,4.154412746429443,-0.14590011537075043,3.975895643234253,1.9141383171081543,0.0,0.0
2,12.0,1.2246467991473532e-16,-1.0,0.0,2.4013302326202393,6.988427639007568,7.15219259262085,-0.027925487607717514,2.123955488204956,3.750539779663086,4.893924236297607,5.0
3,12.0,1.2246467991473532e-16,-1.0,0.0,0.042122434824705124,6.569827556610107,4.203640460968018,0.02761603519320488,1.9496182203292847,2.3302979469299316,1.3090884685516357,2.0
4,12.0,1.2246467991473532e-16,-1.0,0.0,6.376555442810059,3.7434797286987305,5.217217922210693,0.015945443883538246,4.302112579345703,2.859330654144287,2.0698132514953613,2.0
5,12.0,1.2246467991473532e-16,-1.0,0.0,2.4242594242095947,2.227404832839966,3.0224053859710693,-0.3062639534473419,2.122525453567505,1.1311026811599731,0.0,0.0
0,13.0,-0.2588190451025208,-0.9659258262890683,0.0,5.000763893127441,7.17771053314209,3.0707640647888184,0.22109746932983398,0.29766908288002014,1.8649858236312866,2.7737553119659424,3.0
1,13.0,-0.2588190451025208,-0.9659258262890683,0.0,6.2054853439331055,1.8016575574874878,4.154412746429443,-0.14590011537075043,0.0,1.7648062705993652,0.6175075173377991,0.0
2,13.0,-0.2588190451025208,-0.9659258262890683,0.0,2.4013302326202393,6.988427639007568,7.15219259262085,-0.027925487607717514,4.893924236297607,3.4579405784606934,4.126236915588379,4.0
3,13.0,-0.2588190451025208,-0.9659258262890683,0.0,0.042122434824705124,6.569827556610107,4.203640460968018,0.02761603519320488,1.3090884685516357,2.1484992504119873,1.2719707489013672,2.0
4,13.0,-0.2588190451025208,-0.9659258262890683,0.0,6.376555442810059,3.7434797286987305,5.217217922210693,0.015945443883538246,2.0698132514953613,2.6362593173980713,1.4415417909622192,2.0
5,13.0,-0.2588190451025208,-0.9659258262890683,0.0,2.4242594242095947,2.227404832839966,3.0224053859710693,-0.3062639534473419,0.0,1.042859435081482,1.4832826852798462,1.0
0,14.0,-0.4999999999999998,-0.8660254037844388,0.0,5.000763893127441,7.17771053314209,3.0707640647888184,0.22109746932983398,2.7737553119659424,2.1795670986175537,3.724560499191284,4.0
1,14.0,-0.4999999999999998,-0.8660254037844388,0.0,6.2054853439331055,1.8016575574874878,4.154412746429443,-0.14590011537075043,0.6175075173377991,2.0624895095825195,1.9702883958816528,2.0
2,14.0,-0.4999999999999998,-0.8660254037844388,0.0,2.4013302326202393,6.988427639007568,7.15219259262085,-0.027925487607717514,4.126236915588379,4.04121732711792,0.6783136129379272,1.0
3,14.0,-0.4999999999999998,-0.8660254037844388,0.0,0.042122434824705124,6.569827556610107,4.203640460968018,0.02761603519320488,1.2719707489013672,2.5109026432037354,3.503627300262451,4.0
4,14.0,-0.4999999999999998,-0.8660254037844388,0.0,6.376555442810059,3.7434797286987305,5.217217922210693,0.015945443883538246,1.4415417909622192,3.080936908721924,1.8172473907470703,2.0
5,14.0,-0.4999999999999998,-0.8660254037844388,0.0,2.4242594242095947,2.227404832839966,3.0224053859710693,-0.3062639534473419,1.4832826852798462,1.2187663316726685,1.3838661909103394,2.0
0,15.0,-0.7071067811865471,-0.7071067811865479,0.0,5.000763893127441,7.17771053314209,3.0707640647888184,0.22109746932983398,3.724560499191284,2.9603888988494873,1.5540350675582886,2.0
1,15.0,-0.7071067811865471,-0.7071067811865479,0.0,6.2054853439331055,1.8016575574874878,4.154412746429443,-0.14590011537075043,1.9702883958816528,2.8013689517974854,4.322301864624023,5.0
2,15.0,-0.7071067811865471,-0.7071067811865479,0.0,2.4013302326202393,6.988427639007568,7.15219259262085,-0.027925487607717514,0.6783136129379272,5.488968849182129,9.227656364440918,9.0
3,15.0,-0.7071067811865471,-0.7071067811865479,0.0,0.042122434824705124,6.569827556610107,4.203640460968018,0.02761603519320488,3.503627300262451,3.4104244709014893,5.515579700469971,6.0
4,15.0,-0.7071067811865471,-0.7071067811865479,0.0,6.376555442810059,3.7434797286987305,5.217217922210693,0.015945443883538246,1.8172473907470703,4.184671401977539,1.5670911073684692,2.0
5,15.0,-0.7071067811865471,-0.7071067811865479,0.0,2.4242594242095947,2.227404832839966,3.0224053859710693,-0.3062639534473419,1.3838661909103394,1.65538489818573,3.3499832153320312,3.0
0,16.0,-0.8660254037844384,-0.5000000000000004,0.0,5.000763893127441,7.17771053314209,3.0707640647888184,0.22109746932983398,1.5540350675582886,4.045213222503662,4.477896690368652,5.0
1,16.0,-0.8660254037844384,-0.5000000000000004,0.0,6.2054853439331055,1.8016575574874878,4.154412746429443,-0.14590011537075043,4.322301864624023,3.827920436859131,4.863715648651123,6.0
2,16.0,-0.8660254037844384,-0.5000000000000004,0.0,2.4013302326202393,6.988427639007568,7.15219259262085,-0.027925487607717514,9.227656364440918,7.500381946563721,6.763805866241455,7.0
3,16.0,-0.8660254037844384,-0.5000000000000004,0.0,0.042122434824705124,6.569827556610107,4.203640460968018,0.02761603519320488,5.515579700469971,4.660162448883057,5.9814581871032715,6.0
4,16.0,-0.8660254037844384,-0.5000000000000004,0.0,6.376555442810059,3.7434797286987305,5.217217922210693,0.015945443883538246,1.5670911073684692,5.718129634857178,5.9495673179626465,6.0
5,16.0,-0.8660254037844384,-0.5000000000000004,0.0,2.4242594242095947,2.227404832839966,3.0224053859710693,-0.3062639534473419,3.3499832153320312,2.2619948387145996,0.0,0.0
0,17.0,-0.9659258262890683,-0.25881904510252063,0.0,5.000763893127441,7.17771053314209,3.0707640647888184,0.22109746932983398,4.477896690368652,5.0329766273498535,5.277518272399902,6.0
1,17.0,-0.9659258262890683,-0.25881904510252063,0.0,6.2054853439331055,1.8016575574874878,4.154412746429443,-0.14590011537075043,4.863715648651123,4.762625217437744,2.1413538455963135,2.0
2,17.0,-0.9659258262890683,-0.25881904510252063,0.0,2.4013302326202393,6.988427639007568,7.15219259262085,-0.027925487607717514,6.763805866241455,9.331830978393555,13.085931777954102,13.0
3,17.0,-0.9659258262890683,-0.25881904510252063,0.0,0.042122434824705124,6.569827556610107,4.203640460968018,0.02761603519320488,5.9814581871032715,5.798084735870361,4.915062427520752,5.0
4,17.0,-0.9659258262890683,-0.25881904510252063,0.0,6.376555442810059,3.7434797286987305,5.217217922210693,0.015945443883538246,5.9495673179626465,7.114387035369873,3.7364771366119385,4.0
5,17.0,-0.9659258262890683,-0.25881904510252063,0.0,2.4242594242095947,2.227404832839966,3.0224053859710693,-0.3062639534473419,0.0,2.814330577850342,1.3314039707183838,1.0
0,18.0,-1.0,-1.8369701987210297e-16,0.0,5.000763893127441,7.17771053314209,3.0707640647888184,0.22109746932983398,5.277518272399902,5.437171936035156,8.217315673828125,8.0
1,18.0,-1.0,-1.8369701987210297e-16,0.0,6.2054853439331055,1.8016575574874878,4.154412746429443,-0.14590011537075043,2.1413538455963135,5.145109176635742,6.39844274520874,7.0
2,18.0,-1.0,-1.8369701987210297e-16,0.0,2.4013302326202393,6.988427639007568,7.15219259262085,-0.027925487607717514,13.085931777954102,10.081265449523926,10.016324043273926,11.0
3,18.0,-1.0,-1.8369701987210297e-16,0.0,0.042122434824705124,6.569827556610107,4.203640460968018,0.02761603519320488,4.915062427520752,6.263725757598877,6.348402976989746,6.0
4,18.0,-1.0,-1.8369701987210297e-16,0.0,6.376555442810059,3.7434797286987305,5.217217922210693,0.015945443883538246,3.7364771366119385,7.685739517211914,7.966915607452393,8.0
5,18.0,-1.0,-1.8369701987210297e-16,0.0,2.4242594242095947,2.227404832839966,3.0224053859710693,-0.3062639534473419,1.3314039707183838,3.0403480529785156,3.1850457191467285,3.0
0,19.0,-0.9659258262890684,0.2588190451025203,0.0,5.000763893127441,7.17771053314209,3.0707640647888184,0.22109746932983398,8.217315673828125,5.032248497009277,3.604783773422241,4.0
1,19.0,-0.9659258262890684,0.2588190451025203,0.0,6.2054853439331055,1.8016575574874878,4.154412746429443,-0.14590011537075043,6.39844274520874,4.761936187744141,3.086543321609497,4.0
2,19.0,-0.9659258262890684,0.2588190451025203,0.0,2.4013302326202393,6.988427639007568,7.15219259262085,-0.027925487607717514,10.016324043273926,9.33048152923584,6.6230878829956055,6.0
3,19.0,-0.9659258262890684,0.2588190451025203,0.0,0.042122434824705124,6.569827556610107,4.203640460968018,0.02761603519320488,6.348402976989746,5.797245979309082,7.296381950378418,7.0
4,19.0,-0.9659258262890684,0.2588190451025203,0.0,6.376555442810059,3.7434797286987305,5.217217922210693,0.015945443883538246,7.966915607452393,7.113358020782471,7.2959065437316895,7.0
5,19.0,-0.9659258262890684,0.2588190451025203,0.0,2.4242594242095947,2.227404832839966,3.0224053859710693,-0.3062639534473419,3.1850457191467285,2.8139235973358154,3.7147326469421387,4.0
0,20.0,-0.8660254037844386,0.5000000000000001,0.0,5.000763893127441,7.17771053314209,3.0707640647888184,0.22109746932983398,3.604783773422241,4.040927886962891,1.5449740886688232,2.0
1,20.0,-0.8660254037844386,0.5000000000000001,0.0,6.2054853439331055,1.8016575574874878,4.154412746429443,-0.14590011537075043,3.086543321609497,3.8238656520843506,1.9151917695999146,2.0
2,20.0,-0.8660254037844386,0.5000000000000001,0.0,2.4013302326202393,6.988427639007568,7.15219259262085,-0.027925487607717514,6.6230878829956055,7.49243688583374,6.127535343170166,6.0
3,20.0,-0.8660254037844386,0.5000000000000001,0.0,0.042122434824705124,6.569827556610107,4.203640460968018,0.02761603519320488,7.296381950378418,4.655226230621338,7.371484756469727,7.0
4,20.0,-0.8660254037844386,0.5000000000000001,0.0,6.376555442810059,3.7434797286987305,5.217217922210693,0.015945443883538246,7.2959065437316895,5.712072372436523,3.799058437347412,4.0
5,20.0,-0.8660254037844386,0.5000000000000001,0.0,2.4242594242095947,2.227404832839966,3.0224053859710693,-0.3062639534473419,3.7147326469421387,2.259598731994629,4.299229621887207,4.0
0,21.0,-0.7071067811865477,0.7071067811865474,0.0,5.000763893127441,7.17771053314209,3.0707640647888184,0.22109746932983398,1.5449740886688232,2.940204381942749,4.382626056671143,4.0
1,21.0,-0.7071067811865477,0.7071067811865474,0.0,6.2054853439331055,1.8016575574874878,4.154412746429443,-0.14590011537075043,1.9151917695999146,2.7822682857513428,2.8835349082946777,3.0
2,21.0,-0.7071067811865477,0.7071067811865474,0.0,2.4013302326202393,6.988427639007568,7.15219259262085,-0.027925487607717514,6.127535343170166,5.45154333114624,5.260343551635742,5.0
3,21.0,-0.7071067811865477,0.7071067811865474,0.0,0.042122434824705124,6.569827556610107,4.203640460968018,0.02761603519320488,7.371484756469727,3.3871712684631348,4.409475803375244,4.0
4,21.0,-0.7071067811865477,0.7071067811865474,0.0,6.376555442810059,3.7434797286987305,5.217217922210693,0.015945443883538246,3.799058437347412,4.156139373779297,5.795225143432617,6.0
5,21.0,-0.7071067811865477,0.7071067811865474,0.0,2.4242594242095947,2.227404832839966,3.0224053859710693,-0.3062639534473419,4.299229621887207,1.644098162651062,0.0,1.0
0,22.0,-0.5000000000000004,0.8660254037844384,0.0,5.000763893127441,7.17771053314209,3.0707640647888184,0.22109746932983398,4.382626056671143,2.102250576019287,0.09378600865602493,1.0
1,22.0,-0.5000000000000004,0.8660254037844384,0.0,6.2054853439331055,1.8016575574874878,4.154412746429443,-0.14590011537075043,2.8835349082946777,1.9893262386322021,1.1784191131591797,1.0
2,22.0,-0.5000000000000004,0.8660254037844384,0.0,2.4013302326202393,6.988427639007568,7.15219259262085,-0.027925487607717514,5.260343551635742,3.897861957550049,3.934305429458618,4.0
3,22.0,-0.5000000000000004,0.8660254037844384,0.0,0.042122434824705124,6.569827556610107,4.203640460968018,0.02761603519320488,4.409475803375244,2.421832799911499,1.8118212223052979,2.0
4,22.0,-0.5000000000000004,0.8660254037844384,0.0,6.376555442810059,3.7434797286987305,5.217217922210693,0.015945443883538246,5.795225143432617,2.9716460704803467,2.95617413520813,3.0
5,22.0,-0.5000000000000004,0.8660254037844384,0.0,2.4242594242095947,2.227404832839966,3.0224053859710693,-0.3062639534473419,0.0,1.1755326986312866,0.6761332154273987,1.0
0,23.0,-0.25881904510252157,0.9659258262890681,0.0,5.000763893127441,7.17771053314209,3.0707640647888184,0.22109746932983398,0.09378600865602493,1.6241132020950317,0.0,0.0
1,23.0,-0.25881904510252157,0.9659258262890681,0.0,6.2054853439331055,1.8016575574874878,4.154412746429443,-0.14590011537075043,1.1784191131591797,1.536872386932373,0.9497306942939758,1.0
2,23.0,-0.25881904510252157,0.9659258262890681,0.0,2.4013302326202393,6.988427639007568,7.15219259262085,-0.027925487607717514,3.934305429458618,3.011329412460327,2.34924054145813,3.0
3,23.0,-0.25881904510252157,0.9659258262890681,0.0,0.042122434824705124,6.569827556610107,4.203640460968018,0.02761603519320488,1.8118212223052979,1.871009349822998,0.0,0.0
4,23.0,-0.25881904510252157,0.9659258262890681,0.0,6.376555442810059,3.7434797286987305,5.217217922210693,0.015945443883538246,2.95617413520813,2.2957727909088135,3.3683338165283203,2.0
5,23.0,-0.25881904510252157,0.9659258262890681,0.0,2.4242594242095947,2.227404832839966,3.0224053859710693,-0.3062639534473419,0.6761332154273987,0.9081686735153198,0.9582436084747314,1.0
0,0.0,0.0,1.0,0.0,5.000763893127441,7.17771053314209,3.0707640647888184,0.22109746932983398,0.0,1.3166817426681519,0.0,0.0
1,0.0,0.0,1.0,0.0,6.2054853439331055,1.8016575574874878,4.154412746429443,-0.14590011537075043,0.9497306942939758,1.2459548711776733,0.59791499376297,1.0
2,0.0,0.0,1.0,0.0,2.4013302326202393,6.988427639007568,7.15219259262085,-0.027925487607717514,2.34924054145813,2.4413092136383057,2.6825058460235596,3.0
3,0.0,0.0,1.0,0.0,0.042122434824705124,6.569827556610107,4.203640460968018,0.02761603519320488,0.0,1.5168423652648926,0.39812377095222473,0.0
4,0.0,0.0,1.0,0.0,6.376555442810059,3.7434797286987305,5.217217922210693,0.015945443883538246,3.3683338165283203,1.861201524734497,2.363765239715576,2.0
5,0.0,0.0,1.0,0.0,2.4242594242095947,2.227404832839966,3.0224053859710693,-0.3062639534473419,0.9582436084747314,0.7362596988677979,1.8371165990829468,1.0
0,1.0,0.25881904510252074,0.9659258262890683,0.0,5.000763893127441,7.17771053314209,3.0707640647888184,0.22109746932983398,0.0,1.33258056640625,0.0,0.0
1,1.0,0.25881904510252074,0.9659258262890683,0.0,6.2054853439331055,1.8016575574874878,4.154412746429443,-0.14590011537075043,0.59791499376297,1.2609996795654297,1.4181536436080933,1.0
